SKILL_ID,SKILL_NAME,text_type,text_mode,text_genre,skill_domain,task_complexity,cognitive_demand,extraction_confidence,extraction_notes,extracted_timestamp
e2ff0089-ce5a-44dc-9702-66713c043349,"With support, recognize rhyme and sound repetition",mixed,poetry,literary,reading,basic,recall,high,"Rhyme and sound repetition are foundational phonological awareness skills typically taught through poetry, nursery rhymes, and songs. This is a recognition task (not production) with support, indicating basic cognitive demand. While poetry is the primary vehicle, rhyming can appear in various text types, hence mixed.",2025-10-16T14:42:53.895118
1b0317c4-5ec4-4ef2-8dd2-2a6d4a7e1ee9,"Produce rhyming words orally when given a word (e.g., What rhymes with <i>red</i>?)",not_applicable,not_applicable,not_applicable,speaking,basic,application,high,"This is an oral phonological awareness skill focused on producing rhyming words. It requires applying knowledge of sound patterns to generate words, but is foundational in nature. No text interaction is involved - purely oral/auditory.",2025-10-16T14:42:58.498151
49d4b7a6-acf5-456e-87a5-49125de0bd7d,"Decode, read, and spell words with common spelling patterns (e.g., -ink, -onk, -ick)",not_applicable,not_applicable,not_applicable,language,basic,application,high,"This is a foundational phonics/orthography skill focused on decoding and encoding words with specific spelling patterns. It involves language mechanics (phonics, spelling) rather than comprehension of specific text types. Cognitive demand is 'application' as students must apply pattern knowledge to decode, read, and spell words, going beyond mere recall of individual words.",2025-10-16T14:43:03.668683
1da1d3ce-8cd5-4ef5-bab0-ee2bfb2913fa,"Produce a series of rhyming words orally for different word families (e.g., -ake, -ant, -ain) including words with consonant blends (e.g., <i>bl</i>, <i>st</i>, <i>tr</i>)",not_applicable,not_applicable,not_applicable,speaking,intermediate,application,high,"This is an oral production skill focused on phonological awareness and word family patterns. Students must apply knowledge of rhyming patterns and consonant blends to generate multiple examples, which requires more than simple recall. The skill is oral/speaking-based rather than text-based, making text-related categories not applicable.",2025-10-16T14:43:11.381081
90314c9c-a69f-e311-9503-005056801da1,"Use knowledge of word families to match sounds in written words (e.g., pick the word that has the /oy/ sound from the choices <i>day, buy, boy</i>)",not_applicable,not_applicable,not_applicable,reading,basic,application,high,"This is a phonological awareness and decoding skill focused on sound-symbol correspondence within word families. Students must apply knowledge of phoneme patterns (/oy/ sound) to identify matching words. While foundational, it requires application rather than mere recall since students must recognize the sound pattern across different word contexts.",2025-10-16T14:43:16.118942
8e4cbc62-51b8-4906-adf6-e6c53a976ad5,Use knowledge of sound-symbol correspondences to identify rhyming words,not_applicable,poetry,literary,reading,basic,application,high,"Rhyming is foundational phonological awareness skill typically taught through poetry/verse. Requires applying sound-symbol knowledge to identify rhyme patterns. While basic in complexity, it involves application rather than mere recall as students must actively use their knowledge to identify rhymes.",2025-10-16T14:43:21.037737
8f314c9c-a69f-e311-9503-005056801da1,"Use knowledge of words with a specified onset (e.g., pick the word that rhymes with <i>lip</i> but starts with /z/ from choices <i>whip</i>, <i>nap</i>, <i>zip</i>)",not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"This is a phonological awareness skill requiring students to manipulate phonemes (onset-rime) and apply knowledge of rhyming patterns and initial sounds. It involves applying multiple phonological rules simultaneously (identifying rhyme + matching specific onset), making it intermediate complexity and application-level cognitive demand. No text reading is involved; this is oral language/phonemic manipulation.",2025-10-16T14:43:27.345503
6c3074c3-509c-4b4d-8e99-27a111e3f3b3,Begin to produce rhyming words,not_applicable,poetry,literary,language,basic,application,high,"Rhyming is a phonological awareness skill foundational to language development. While rhyming appears in poetry, this skill focuses on sound manipulation rather than text comprehension. Classified as 'application' because students must apply phonemic knowledge to generate new rhyming words, not just identify them. Text_mode is 'poetry' as rhyming is a poetic device, though the skill itself is about sound production.",2025-10-16T14:43:35.396042
ae0ff61e-e69f-e311-9503-005056801da1,"Recognize and produce rhyming sounds in words (e.g., choose word with /at/ sound from <i>cat</i>)",not_applicable,not_applicable,not_applicable,language,basic,application,high,"Phonological awareness skill focusing on rhyme recognition and production. While it may use words from texts, the skill itself is about sound manipulation rather than text comprehension. Classified as 'application' because students must apply their understanding of sound patterns to both recognize and produce rhymes, not just recall them.",2025-10-16T14:43:40.171155
ee3fc225-3800-e411-9e54-005056801da1,"Link new words to particular topics, building collections around topics, phonics, and spelling work",mixed,not_applicable,not_applicable,language,basic,application,high,"This is a vocabulary development skill focused on organizing and categorizing words by topics, phonics patterns, and spelling features. It involves applying word knowledge to create collections rather than reading/writing specific text types. The skill bridges word recognition (phonics) and semantic organization (topics), which is foundational vocabulary work appropriate for Grade 1.",2025-10-16T14:43:45.074047
4acef29b-ff9d-4550-9c54-946a22dec05f,"Determine or clarify the precise meanings of general academic words and phrases in grade-appropriate informational texts, using a range of strategies with greater independence and efficiency including a variety of general or specialized reference material, organizational structure, overall meaning of sentence or paragraph, modifying phrases, word relationships, and structural analysis",informational,prose,expository,reading,intermediate,analysis,high,"Skill focuses on determining word meanings in informational texts using multiple strategies including context clues, reference materials, and structural analysis. Requires analytical thinking to synthesize multiple meaning-making strategies. Grade 8 level with 'greater independence and efficiency' indicates intermediate complexity with analytical cognitive demand.",2025-10-16T14:43:49.524348
1434ecb3-ac87-4a22-a35d-690c41270af3,"Use dictionaries and specialized reference materials to determine or clarify word meanings, spelling (including diacritical marks), and parts of speech, and locate the etymology of common Spanish words and phrases adopted from other languages to help develop a curiosity about the origins and meanings of words",not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference skills and vocabulary development skill focused on using dictionaries and reference materials. It involves applying knowledge of reference tools to determine word meanings, spelling, parts of speech, and etymology. The skill is language-focused rather than text-dependent, and requires application-level cognitive demand as students must actively use reference materials to clarify and investigate word properties. The inclusion of etymology and diacritical marks elevates this beyond basic dictionary use.",2025-10-16T14:43:57.007415
c645e2b4-b64f-4d5f-8478-abb63c867d3b,"Use dictionaries and specialized reference materials such as a dictionary of Spanish usage to determine or clarify word meanings, spelling (including diacritical marks), parts of speech, etymology, and standard usage",not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference skill focused on using dictionaries and specialized materials to determine word properties. It's language mechanics rather than text comprehension. Task complexity is intermediate because it requires applying knowledge of reference materials to determine multiple word attributes (meaning, spelling, parts of speech, etymology, usage). Cognitive demand is application as students must apply their understanding of how to use reference materials to clarify specific word features.",2025-10-16T14:44:02.440706
a490c40b-b054-4c34-91ef-d8ed6c77aa97,Know and apply phonics and analysis skills when decoding grade-level words,mixed,not_applicable,not_applicable,reading,basic,application,high,"Phonics and decoding are foundational reading skills applied across all text types. While the skill involves applying phonics rules (application level), it represents basic/foundational literacy development for Grade 1. The skill focuses on word-level decoding rather than text comprehension or genre-specific reading.",2025-10-16T14:44:10.355805
7411f61e-e69f-e311-9503-005056801da1,"Answer questions to clarify the meanings of words and apply foundational skills and strategies when encountering new vocabulary in grade-appropriate informational texts (e.g., use context clues, apply decoding strategies)",informational,prose,expository,reading,basic,application,high,"Skill explicitly targets informational texts. Focuses on foundational vocabulary strategies (context clues, decoding) which are basic skills, but requires application of these strategies to new words. Grade 1 level with emphasis on building foundational word-learning skills.",2025-10-16T14:44:19.475758
dad06b87-957a-47dc-b702-a7325764cd4e,"Apply knowledge of parts of speech to determine the meanings of words and phrases in grade-appropriate texts (e.g., understand how conjunctive adverbs influence the meaning of specific phrases or words)",mixed,prose,not_applicable,language,intermediate,application,high,Skill focuses on applying grammatical knowledge (parts of speech) to determine word/phrase meanings in grade-appropriate texts. The use of 'apply' and the example of understanding how conjunctive adverbs influence meaning indicates application-level cognitive demand. Text type is mixed as it applies to any grade-appropriate text. Primary domain is language mechanics/grammar rather than pure reading comprehension.,2025-10-16T14:44:24.897616
9010f61e-e69f-e311-9503-005056801da1,"Efficiently use a range of strategies to determine or clarify the precise meanings of general academic words and phrases in grade-appropriate literary texts, including general or specialized reference material, organizational structure, overall meaning of sentence or paragraph, word relationships, and affixes and roots",fictional,prose,literary,reading,intermediate,analysis,high,"Skill explicitly targets 'literary texts' and involves using multiple strategies (context clues, reference materials, word relationships, morphology) to determine word meanings, requiring analytical thinking beyond basic recall or simple comprehension.",2025-10-16T14:44:31.297365
6e12f61e-e69f-e311-9503-005056801da1,Describe the function of a thesaurus and use a thesaurus to determine synonyms for words,not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference materials skill focused on understanding and using a thesaurus as a tool. It requires applying knowledge of the thesaurus function to find synonyms, which is an intermediate language mechanics skill involving application-level cognitive demand.",2025-10-16T14:44:35.854150
80f212c8-8230-4f1d-9835-585508b353fe,"With support, identify content-area words within a text (e.g., note emphasized and unfamiliar words, ask questions)",informational,prose,expository,reading,basic,recall,high,"Content-area words are typically found in informational/expository texts. The skill focuses on identification with support, which is foundational. Cognitive demand is recall as students are identifying and noting emphasized/unfamiliar words rather than analyzing their meaning.",2025-10-16T14:44:40.179522
9a12f61e-e69f-e311-9503-005056801da1,"Continue to determine or clarify the parts of speech, choose the correct pronunciations, and identify or verify the precise meanings of key academic or content-area words and phrases encountered in grade-level text by consulting various general or specialized reference materials in print or online",mixed,not_applicable,not_applicable,language,intermediate,application,high,"This is a language/vocabulary skill focused on using reference materials to determine word meanings, parts of speech, and pronunciation across academic and content-area texts. The skill involves applying reference skills to clarify word-level understanding. Text type is 'mixed' as it references 'grade-level text' broadly including both academic and content-area materials. Task complexity is intermediate as it requires applying reference skills and making determinations about language, not just basic identification.",2025-10-16T14:44:45.541907
8310f61e-e69f-e311-9503-005056801da1,"Use a range of strategies to determine or clarify the meanings of general academic words and phrases in grade-appropriate literary texts, including cause-and-effect relationships, comparisons, Latin and Greek roots, and reference materials",fictional,prose,literary,reading,intermediate,application,high,"Skill explicitly specifies 'literary texts' indicating fictional/literary focus. Requires applying multiple vocabulary strategies (cause-effect, comparisons, roots, references) to determine word meanings, which is application-level cognitive work. Grade 5 with multiple strategy use indicates intermediate complexity.",2025-10-16T14:44:51.165114
00324c9c-a69f-e311-9503-005056801da1,"Analyze and explain the etymology of significant content-area terms (e.g., populist, deficit, conscription; magnetism, nucleus, chromosome)",informational,prose,expository,language,advanced,analysis,high,"Etymology analysis requires examining word origins and historical development across content areas. This is a language/vocabulary skill involving analysis of word structure and meaning. The examples span multiple content areas (social studies, economics, science) and require deep linguistic analysis and explanation, making it advanced complexity.",2025-10-16T14:44:57.085121
6b10f61e-e69f-e311-9503-005056801da1,"Answer questions to clarify the meanings of words and apply foundational skills and strategies when encountering new vocabulary in grade-appropriate literary texts (e.g., use context clues, apply decoding strategies)",fictional,prose,literary,reading,basic,application,high,"Skill explicitly mentions 'literary texts' indicating fictional content. Focuses on foundational vocabulary strategies (context clues, decoding) which are basic skills, but requires application of these strategies to new words. Primary domain is reading comprehension with vocabulary development.",2025-10-16T14:45:01.216817
6f12f61e-e69f-e311-9503-005056801da1,Determine or clarify the pronunciations and precise meanings of key words and phrases by consulting reference materials such as print or online dictionaries and glossaries,mixed,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference skills and vocabulary development task that applies to any text type. Students must apply knowledge of how to use reference materials (dictionaries, glossaries) to determine pronunciation and meaning. The skill involves procedural application of reference tools rather than text comprehension itself, making it a language mechanics skill.",2025-10-16T14:45:07.364835
8212f61e-e69f-e311-9503-005056801da1,Clarify the precise meanings of grade-appropriate synonyms by consulting a thesaurus,not_applicable,not_applicable,not_applicable,language,intermediate,analysis,high,"This is a vocabulary/language mechanics skill focused on using reference materials (thesaurus) to distinguish between synonyms. It requires analyzing subtle differences in word meanings rather than reading/writing specific text types. The task involves application of reference skills and analysis of word nuances, making it intermediate complexity with analysis-level cognitive demand.",2025-10-16T14:45:11.573599
34894a01-a0d3-4064-8524-1a2bdacc433b,Alphabetize words to the first or second letter,not_applicable,not_applicable,not_applicable,language,basic,application,high,"Alphabetizing is a reference/dictionary skill involving language mechanics and alphabetic knowledge. It requires applying knowledge of letter order to organize words, which is foundational for using reference materials. Not tied to specific text types or genres.",2025-10-16T14:45:16.905996
a312f61e-e69f-e311-9503-005056801da1,"Use dictionaries and specialized reference materials to determine or clarify word meanings, pronunciation, or parts of speech, and locate the etymology of common English words and phrases adopted from other languages to help develop a curiosity about the origins and meanings of words",not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference skills and vocabulary development skill focused on using tools (dictionaries, reference materials) to determine word meanings, pronunciation, parts of speech, and etymology. It's language mechanics rather than reading comprehension of specific texts. Task complexity is intermediate because it requires applying reference skills to clarify and investigate words. Cognitive demand is application as students must use reference tools to determine and clarify information, going beyond simple recall but not requiring analysis or evaluation of the information itself.",2025-10-16T14:45:23.406500
553fc225-3800-e411-9e54-005056801da1,"Identify new words encountered in reading and shared experiences, and talk about these",mixed,not_applicable,not_applicable,language,basic,recall,high,Foundational vocabulary skill involving identification and oral discussion of new words from both reading and shared experiences. Mixed text type since it encompasses both reading materials and real-world experiences. Primary focus is on word recognition and basic vocabulary awareness rather than comprehension of specific text types.,2025-10-16T14:45:28.367135
b510f61e-e69f-e311-9503-005056801da1,"Apply the most appropriate or efficient strategy needed to determine, clarify, or gain greater understanding of the correct usage and nuances in meanings of general academic words and phrases in literary texts at the college- and career-readiness level, including synthesizing information from context, a variety of general or specialized reference material, and knowledge of etymology",fictional,prose,literary,language,advanced,synthesis,high,"Skill explicitly focuses on literary texts and requires synthesizing multiple sources (context, reference materials, etymology) to determine word meanings and nuances. The use of 'most appropriate or efficient strategy' and 'synthesizing information' indicates advanced complexity and synthesis-level cognitive demand. Classified as language domain as it focuses on vocabulary/word meaning rather than reading comprehension of full texts.",2025-10-16T14:45:34.058742
b111f61e-e69f-e311-9503-005056801da1,"Apply appropriate strategies to determine or clarify the precise meanings of general academic and content-area words and phrases in grade-appropriate informational texts, including a variety of general or specialized reference material, and a wide array of context clues such as increasingly subtle examples",informational,prose,expository,reading,intermediate,application,high,"Skill explicitly focuses on informational texts and academic/content-area vocabulary. Requires applying multiple strategies (reference materials, context clues) to determine word meanings, which is application-level cognitive work. Grade 9 level with 'increasingly subtle examples' indicates intermediate complexity.",2025-10-16T14:45:38.373974
e23dc225-3800-e411-9e54-005056801da1,Collect new words from reading and work in other subjects,mixed,not_applicable,not_applicable,language,basic,recall,high,Vocabulary collection skill applicable across reading and content areas; focuses on word identification and gathering rather than comprehension or application; foundational vocabulary development activity,2025-10-16T14:45:42.932437
30bdb57b-ba98-4788-8fbb-5ba08d0b9b79,"Recognize degrees of comparison between comparative adjectives (e.g., mayor/menor) and superlative adjectives (e.g., -ísimo) as well as dimunitives (e.g., -ito) and aumentatives (e.g., -ota)",not_applicable,not_applicable,not_applicable,language,intermediate,analysis,high,"This skill focuses on recognizing and analyzing morphological patterns in Spanish adjectives (comparative, superlative, diminutive, and augmentative forms). It requires students to identify and distinguish between different degrees of comparison and word modifications, which is an analytical language mechanics skill rather than comprehension of specific text types. The task goes beyond basic recall to require analysis of grammatical structures and their meanings.",2025-10-16T14:45:48.365392
e07eedc5-abf6-4737-a012-74822d83d3b1,"Apply foundational skills and strategies when encountering new vocabulary (e.g., use context clues, apply decoding strategies) in informational text",informational,prose,expository,reading,basic,application,high,"Skill explicitly specifies informational text. Foundational vocabulary strategies (context clues, decoding) at Kindergarten level represent basic task complexity but require application of strategies, not just recall. Primary focus is reading comprehension through word meaning.",2025-10-16T14:45:52.350736
c012f61e-e69f-e311-9503-005056801da1,"Use a standard dictionary, dictionary of English usage, or other specialized reference to determine the standard usage of academic words, choose between variant pronunciations, or to identify how usage has changed or been questioned over time (e.g., nauseous vs. nauseated)",not_applicable,not_applicable,not_applicable,language,advanced,evaluation,high,"This is a reference materials and language conventions skill focused on evaluating word usage, pronunciation variants, and historical language change using specialized dictionaries. It requires judgment about standard vs. variant usage and understanding of language evolution, placing it at the evaluation level of cognitive demand. The skill is text-agnostic as it applies to reference materials rather than specific text types or genres.",2025-10-16T14:45:57.856411
d3824013-1cd5-420e-a59d-f504535a19c0,"Determine the meaning of words and phrases in grade-appropriate texts by analyzing the impact of parts of speech (e.g., analyze how adverbial phrases modify verbs, refining their meaning)",mixed,prose,not_applicable,reading,intermediate,analysis,high,Skill focuses on analyzing grammatical structures (parts of speech) to determine word meaning in grade-appropriate texts. The use of 'analyze' and 'impact' indicates analysis-level cognitive demand. Text type is mixed as 'grade-appropriate texts' encompasses both fictional and informational. Task complexity is intermediate as it requires applying grammatical knowledge to analyze meaning rather than basic identification or advanced synthesis.,2025-10-16T14:46:03.273935
9f11f61e-e69f-e311-9503-005056801da1,"Efficiently use a range of strategies to determine or clarify the precise meanings of general academic and content-area words and phrases in grade-appropriate informational texts, including general or specialized reference material, organizational structure, overall meaning of sentence or paragraph, word relationships, and affixes and roots",informational,prose,expository,reading,intermediate,analysis,high,"Skill focuses on vocabulary strategies in informational texts using multiple analytical approaches (context, structure, morphology, reference materials). Requires analysis-level thinking to determine and clarify word meanings through various strategic methods.",2025-10-16T14:46:07.973231
5b014968-8bc9-49ee-b999-eac8a4f613bd,"Analyze and explain the etymology of significant content-area terms (e.g., populista, déficit, reclutamiento; magnetismo, núcleo, cromosoma)",informational,prose,expository,language,advanced,analysis,high,"Etymology analysis requires examining word origins, roots, and historical development of content-area academic vocabulary. The skill explicitly states 'analyze and explain,' indicating analysis-level cognitive demand. Content-area terms (scientific and social studies examples) are typically found in informational/expository texts. This is a language/vocabulary skill rather than reading comprehension, writing, or oral language.",2025-10-16T14:46:14.851731
a74accfd-bca0-4632-b02a-a8f514047903,Determine or clarify the pronunciation of key words and phrases by using dictionaries and glossaries,mixed,not_applicable,not_applicable,language,basic,application,high,"This is a reference skill focused on using dictionaries/glossaries as tools to determine pronunciation. It applies across text types and genres. Classified as 'application' because students must apply knowledge of how to use reference materials, though the underlying task is relatively foundational. Domain is 'language' as it focuses on word-level mechanics and reference tool usage rather than comprehension or composition.",2025-10-16T14:46:20.640156
e72b13c2-9601-4b41-91a2-67a2f015d0a2,"Determine the etymology of significant academic vocabulary or content-area terms to gain a greater understanding of their meanings (e.g., partidario, cabildero; citoplasma, difusión)",informational,prose,expository,language,advanced,analysis,high,Etymology study requires analyzing word origins and morphological components to understand meaning. The examples (partidario/cabildero and citoplasma/difusión) indicate academic/content-area vocabulary from social studies and science. This is a language/vocabulary skill involving deep analysis of word structure and origins rather than text comprehension. Task complexity is advanced due to the sophisticated nature of etymological analysis at Grade 11 level.,2025-10-16T14:46:27.579675
5712f61e-e69f-e311-9503-005056801da1,"Use the organization and function of the basic parts of a beginning dictionary including entry words in alphabetical order, definitions, illustrations, and guide words to locate information",not_applicable,not_applicable,not_applicable,language,basic,application,high,"This is a reference skills/dictionary usage skill focused on locating information using organizational features. It's a language/vocabulary skill rather than reading comprehension of specific text types. Cognitive demand is application as students must apply knowledge of alphabetical order and dictionary structure to locate information, beyond mere recall.",2025-10-16T14:46:33.482983
d3cbf8e0-36e0-4353-bd10-1812d5ded5f5,"Determine, clarify, or confirm the parts of speech and precise meanings of key academic or content-area words and phrases, as well as spelling (including diacritical marks) by consulting various general or specialized reference materials in print or online",mixed,not_applicable,not_applicable,language,intermediate,analysis,high,"This is a reference skills/vocabulary development task focused on using dictionaries and reference materials to analyze word properties (parts of speech, meanings, spelling). It applies to both fictional and informational texts ('academic or content-area words'). The skill requires analysis of word components and meanings, and application of reference tools, placing it at intermediate complexity with analysis-level cognitive demand.",2025-10-16T14:46:39.506566
b512f61e-e69f-e311-9503-005056801da1,"Determine the etymology of significant academic vocabulary or content-area terms (e.g., partisan, lobbyist; cytoplasm, diffusion) to gain a greater understanding of their meanings",informational,prose,expository,language,intermediate,analysis,high,Etymology study involves analyzing word origins and components to understand meaning. Examples include academic and content-area terms from social studies and science. This is a language/vocabulary skill requiring analysis of word structure and historical development rather than text comprehension.,2025-10-16T14:46:44.207834
6a10f61e-e69f-e311-9503-005056801da1,"Ask and answer questions to clarify the meanings of words when listening to literary texts, and apply foundational skills and strategies when encountering new vocabulary (e.g., use context clues, apply decoding strategies)",fictional,prose,literary,listening,basic,comprehension,high,"Skill explicitly focuses on listening to literary texts and using foundational vocabulary strategies (context clues, decoding). Primary activity is asking/answering questions to clarify word meanings, which is comprehension-level cognitive work. Basic complexity appropriate for Kindergarten foundational skills.",2025-10-16T14:46:50.130419
a810f61e-e69f-e311-9503-005056801da1,"Apply appropriate strategies with greater sophistication, including a broad array of context clues such as word relationships and connectives, a variety of general or specialized reference material, and knowledge of etymology, to determine or clarify the precise meanings of general academic words and phrases in grade-appropriate literary texts",fictional,mixed,literary,reading,advanced,analysis,high,"Skill explicitly targets 'literary texts' and requires sophisticated application of multiple strategies (context clues, reference materials, etymology) to determine precise word meanings. The use of 'greater sophistication' and 'broad array' indicates advanced complexity. Primary cognitive demand is analysis as students must examine word relationships, connectives, and etymology to clarify meanings.",2025-10-16T14:46:54.627402
4fa129f8-4989-42ef-b6d4-c3f4547cf0e0,"Determine or clarify the precise meanings of academic or content-specific words, as well as their spelling (including diacritical marks) by consulting print or online reference materials such as dictionaries and glossaries",mixed,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference skills task focused on using dictionaries/glossaries to determine word meanings and spelling. It applies to both academic and content-specific vocabulary across text types. The skill involves applying knowledge of reference materials to clarify meanings, making it intermediate complexity with application-level cognitive demand. Domain is 'language' as it focuses on vocabulary acquisition and reference tool usage rather than reading comprehension of connected text.",2025-10-16T14:47:00.283068
e50f1b7a-e59f-4e46-b3e5-7aced5811f9a,"With prompting and support, ask and answer questions about unfamiliar vocabulary when listening to a story or informational text",mixed,prose,mixed,listening,basic,comprehension,high,"Skill explicitly mentions both story (fictional/narrative) and informational text. Primary domain is listening as indicated by 'when listening to'. Task is basic due to 'with prompting and support' and Pre-K level. Cognitive demand is comprehension as students must understand they don't know a word and seek clarification, which goes beyond simple recall.",2025-10-16T14:47:05.468017
af10f61e-e69f-e311-9503-005056801da1,"Apply appropriate strategies with sophistication and independence including a broad array of context clues such as conjunctive and subordinate clauses, a variety of general or specialized reference material, and knowledge of etymology to determine, clarify, or gain greater understanding of the correct usage and nuances in meanings of general academic words and phrases in grade-appropriate literary texts",fictional,prose,literary,reading,advanced,analysis,high,"Skill explicitly targets 'grade-appropriate literary texts' indicating fictional/literary focus. Requires sophisticated application of multiple strategies (context clues, reference materials, etymology) with independence, indicating advanced complexity. Primary cognitive demand is analysis - determining and clarifying word meanings and nuances through examination of multiple sources and linguistic elements.",2025-10-16T14:47:10.492804
bbee523d-d8c7-4c45-8a79-c8ae22bce5c7,"Demonstrate understanding of stem-changing verbs (e to ie; i to e; o to ue) knowing that they are connected in meaning (e.g., reír > río; pensar > pienso; soñar > sueño; poder > puedo)",not_applicable,not_applicable,not_applicable,language,intermediate,comprehension,high,"This skill focuses on understanding Spanish verb conjugation patterns (stem-changing verbs) and recognizing semantic connections between infinitive and conjugated forms. It's a language mechanics skill involving morphological awareness and pattern recognition, requiring comprehension of how verb stems change while maintaining meaning. Not tied to specific text types or genres.",2025-10-16T14:47:15.674636
266a2e54-5076-4cf0-b4b3-9bcdc888d006,Alphabetize a series of words to the third letter,not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"Alphabetizing to the third letter requires applying alphabetical order rules with increased precision beyond basic first-letter sorting. This is a reference/dictionary skill under language mechanics, not dependent on any particular text type or genre. Classified as intermediate complexity because it builds on basic alphabetizing and requires systematic application of ordering rules through multiple letter positions.",2025-10-16T14:47:19.987718
9012f61e-e69f-e311-9503-005056801da1,"Determine, clarify, or confirm the parts of speech, pronunciations, and precise meanings of key academic or content-area words and phrases by consulting various general or specialized reference materials in print or online",mixed,not_applicable,not_applicable,language,intermediate,application,high,"This is a reference skills/vocabulary development task focused on using dictionaries and reference materials to determine word meanings, parts of speech, and pronunciation. It applies to both academic and content-area vocabulary across text types. The skill involves applying knowledge of reference materials to clarify word meanings, which is intermediate complexity and application-level cognitive demand.",2025-10-16T14:47:24.317620
5812f61e-e69f-e311-9503-005056801da1,Determine or clarify the meanings of words and phrases by using a print or online glossary or beginning dictionary,mixed,not_applicable,not_applicable,language,basic,comprehension,high,"This is a vocabulary/reference skill focused on using tools (glossary/dictionary) to determine word meanings. It applies across text types and genres, making it a foundational language skill. The cognitive demand is comprehension as students must understand how to use reference materials and interpret definitions to clarify meaning.",2025-10-16T14:47:29.786850
8d11f61e-e69f-e311-9503-005056801da1,"Use a range of strategies to determine or clarify the meanings of general academic and content-area specific words and phrases in grade-appropriate informational texts, including cause-and-effect relationships, comparisons, Latin and Greek roots, and reference materials",informational,prose,expository,reading,intermediate,application,high,"Skill focuses on vocabulary strategies in informational texts using multiple approaches (context clues, word analysis, reference materials). Requires applying various strategies to determine word meanings, which is intermediate complexity and application-level cognitive demand.",2025-10-16T14:47:34.182618
7710f61e-e69f-e311-9503-005056801da1,"Use a range of strategies to determine the meanings of general academic words and phrases in grade-appropriate literary texts (e.g., beginning dictionaries; sentence-level context clues such as embedded word definitions and restatement; simple prefixes and inflections)",fictional,prose,literary,reading,intermediate,application,high,"Skill explicitly mentions 'literary texts' indicating fictional/literary focus. Requires applying multiple strategies (context clues, dictionaries, prefixes) to determine word meanings, which is application-level cognitive work. Intermediate complexity as students must select and use appropriate strategies rather than just identify or recall definitions.",2025-10-16T14:47:40.400867
38b5d4c5-67cc-48d9-89e2-c927ad5e6741,"Decode words with multiple sound spelling patterns such as <i>c</i>, <i>k</i>, and <i>s</i>, <i>z</i>, soft <i>c</i>, and <i>x</i>",not_applicable,not_applicable,not_applicable,reading,intermediate,application,high,"This is a phonics/decoding skill focused on applying knowledge of multiple spelling patterns to decode words. It requires students to recognize and apply various sound-spelling correspondences (c/k, s/z, soft c, x) in context. While foundational, it moves beyond basic letter-sound correspondence to pattern recognition and application, making it intermediate complexity. The skill is domain-specific to reading mechanics rather than tied to particular text types or genres.",2025-10-16T14:47:44.844965
6264235e-d217-4459-b059-1bf8f2d15232,"Recognize apócope (supression or loss one or more final letters of sounds at the end of a word) in the use of adjectives (e.g., buen, bueno; gran, grande; algún, alguno; ningún, ninguno)",not_applicable,not_applicable,not_applicable,language,intermediate,comprehension,high,"This is a Spanish language mechanics skill focused on recognizing a specific grammatical phenomenon (apócope) in adjective usage. It requires understanding the pattern of letter/sound deletion and identifying when it occurs, which is comprehension-level cognitive work. Task complexity is intermediate as it goes beyond basic identification to pattern recognition across multiple examples.",2025-10-16T14:47:49.578642
7d11f61e-e69f-e311-9503-005056801da1,"Use a range of strategies to determine the meanings of general academic and content-area words and phrases in grade-appropriate informational texts (e.g., beginning dictionaries; sentence-level context clues such as embedded word definitions and restatement; simple prefixes and inflections)",informational,prose,expository,reading,intermediate,application,high,"Skill explicitly targets informational texts and requires applying multiple vocabulary strategies (context clues, dictionaries, word parts) to determine meaning, which is application-level cognitive work beyond simple recall or comprehension.",2025-10-16T14:47:53.931411
6412f61e-e69f-e311-9503-005056801da1,Determine or clarify the precise meanings of key words and phrases by using print or online glossaries or beginning dictionaries,mixed,not_applicable,not_applicable,language,intermediate,comprehension,high,"This is a vocabulary/reference skill applicable across text types. Students must locate and interpret word meanings using reference materials, which requires comprehension-level cognitive work and application of dictionary skills. Classified as intermediate complexity because it involves using tools strategically to clarify meaning, beyond basic word recognition.",2025-10-16T14:47:59.111045
48c4f21e-62f0-4fb3-8932-52ae976ee6d0,Alphabetize a series of words to the second letter,not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"Alphabetizing to the second letter requires applying alphabetical order rules beyond basic first-letter recognition. This is a reference/dictionary skill under language mechanics, not dependent on any particular text type or genre. Classified as intermediate complexity because it builds on basic alphabetization and requires systematic application of ordering rules.",2025-10-16T14:48:03.059592
