SKILL_ID,SKILL_NAME,NORMALIZED_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_NUM,SKILL_AREA_NAME,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,PREREQUISITE_SKILL_IDS,COMPLEXITY_LEVEL,AUTHORITIES
81f3f950-e21c-4930-9357-2e12a687cd94,"Synthesize information from texts on topics related to diverse cultures and viewpoints, recognizing how the viewpoints of particular cultures contribute to understanding of the topic","synthesize information from texts on topics related to diverse cultures and viewpoints, recognizing how the viewpoints of particular cultures contribute to understanding of the topic",English Language Arts,Grade 12,12.0,Analysis and Comparison,unique,,,,AB|AL|GA|ME|MO|NE|NY|SC|TX|UT
70604438-8d67-4ee1-9162-e5be6eddde78,"Compare and evaluate how different authors develop and use narrative techniques, including plot structure, word choice, and other devices to shape literary works, impact their audience, and create meaning","compare and evaluate how different authors develop and use narrative techniques, including plot structure, word choice, and other devices to shape literary works, impact their audience, and create meaning",English Language Arts,Grade 12,12.0,Analysis and Comparison,unique,,,,GA
b74c87a2-6e52-4fbc-8046-15c534341ed7,"Evaluate various explanations of concepts and ideas encountered in informational text or media, and determine which explanation best accords with textual evidence, noting discrepancies among sources","evaluate various explanations of concepts and ideas encountered in informational text or media, and determine which explanation best accords with textual evidence, noting discrepancies among sources",English Language Arts,Grade 12,12.0,Analysis and Comparison,unique,,,,GA|ID|MN|UT|VA
1a12f61e-e69f-e311-9503-005056801da1,"Critique an argument's claims, reasoning, use of evidence, premises, responses to counterarguments, and overall effectiveness","critique an argument's claims, reasoning, use of evidence, premises, responses to counterarguments, and overall effectiveness",English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1912f61e-e69f-e311-9503-005056801da1,"Analyze the author's values, beliefs, and assumptions (e.g., political, philosophical) as implied by the text; evaluate the extent to which the author recognizes the presence and role of these values in the argument; and recognize whether the argument is viable","the author's values, beliefs, and assumptions as implied by the text; evaluate the extent to which the author recognizes the presence and role of these values in the argument; and recognize whether the argument is viable",English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1712f61e-e69f-e311-9503-005056801da1,"Evaluate the quality of evidence in an argument, including its credibility, reliability, origin, currency, consistency, logic, and coherence, noting strengths and weaknesses","evaluate the quality of evidence in an argument, including its credibility, reliability, origin, currency, consistency, logic, and coherence, noting strengths and weaknesses",English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1812f61e-e69f-e311-9503-005056801da1,"Critique the intentional use of logical fallacies in an argument, and explain why fallacies do not prove the point being argued","critique the intentional use of logical fallacies in an argument, and explain why fallacies do not prove the point being argued",English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
22344c9c-a69f-e311-9503-005056801da1,"Recognize how an argument may speak to multiple audiences (e.g., the explicit audience, the wider public)",how an argument may speak to multiple audiences,English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|CO|GA|KS|OK|REN|TX
1612f61e-e69f-e311-9503-005056801da1,"Evaluate the use of supported and unsupported opinions, assertions, and inferences in a text and their impact on the argument","evaluate the use of supported and unsupported opinions, assertions, and inferences in a text and their impact on the argument",English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
21344c9c-a69f-e311-9503-005056801da1,"Evaluate the overall credibility of an author's argument, and determine to what degree the argument is ultimately convincing","evaluate the overall credibility of an author's argument, and determine to what degree the argument is ultimately convincing",English Language Arts,Grade 12,12.0,Argumentation,unique,,,,AB|FL|ID|MN|ND|NY|OK|REN|SC|TX|UT
5ff1b203-6eec-40e9-bdf8-d9bd5ee7b998,Compose an argumentative text in response to a prompt based on twelfth-grade reading using characteristics of genre and craft,compose an argumentative text in response to a prompt based on twelfth-grade reading using characteristics of genre and craft,English Language Arts,Grade 12,12.0,Argumentative Writing,unique,,,,
1e037555-8ef7-4d1d-9ae9-eb97206c3710,"Analyze and evaluate the cultural or social function and influence of a literary text (e.g., the contribution of <i>The Lyrical Ballads</i> to ushering in the Romantic movement in England)",and evaluate the cultural or social function and influence of a literary text,English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,AB|AL|GA|MN|NE|OK|SD|TX|VA
ca11f61e-e69f-e311-9503-005056801da1,"Analyze and critique how the author's use of language, organizational structures, techniques, and rhetorical devices further or detract from the author's purpose or viewpoint","and critique how the author's use of language, organizational structures, techniques, and rhetorical devices further or detract from the author's purpose or viewpoint",English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
f297ede5-39b8-4637-9844-8debbf8b77c5,"Analyze the impact of different components of a text's context (e.g., author's background, political climate, cultural influences) and determine which elements are most relevant to the analysis (e.g., in <i>The Metamorphosis</i>, consider influences of Franz Kafka's strained relationship with his father in addition to societal attitudes)",the impact of different components of a text's context and determine which elements are most relevant to the analysis,English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,GA|MN
eb695f33-989f-4e50-a82c-a9753deb5337,"Determine a text's specific purpose and analyze how it can aid comprehension (e.g., knowing the author wants to highlight the difficulties of the historical setting can prompt the reader to consider how these challenges affect the characters)",a text's specific purpose and analyze how it can aid comprehension,English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,GA
22113091-1a03-4dc3-94e5-9c6eb7ff8f69,"Analyze a literary text's cultural, historical, and contemporary context, bringing increasingly sophisticated knowledge of these subjects to bear, in order to draw and revise conclusions about the purpose and significance of a text","a literary text's cultural, historical, and contemporary context, bringing increasingly sophisticated knowledge of these subjects to bear, in order to draw and revise conclusions about the purpose and significance of a text",English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,AB|AL|CO|GA|ID|ND|NE|NJ|OK|TX|UT|VA|WI
cb11f61e-e69f-e311-9503-005056801da1,"Evaluate rhetorical devices used in an argument for their effectiveness in persuading or affecting the reader, in giving power to an argument, or in contributing to the beauty of the text","evaluate rhetorical devices used in an argument for their effectiveness in persuading or affecting the reader, in giving power to an argument, or in contributing to the beauty of the text",English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
0a62a941-550f-423b-8400-b55938562861,"Evaluate a digital text's overall credibility, and critique how well it targets its audience and context, sets appropriate tone, and achieves the author's purpose","evaluate a digital text's overall credibility, and critique how well it targets its audience and context, sets appropriate tone, and achieves the author's purpose",English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,AL|GA|ID|MN|ND|OK
e3fda128-f5fd-4890-9e2a-dbf01b2fe411,"Analyze and evaluate how authors from various contexts (e.g., diverse, intersectional, multicultural) use their own perspective and purpose to shape various texts (e.g., content, style, effects)",and evaluate how authors from various contexts use their own perspective and purpose to shape various texts,English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,GA|ME|MN|ND|NJ|SC|UT
2a9b7bce-4db7-4369-aeae-1aadbb7a6ed8,"Analyze and evaluate the author’s choices about sentence structure and syntax, and critique their effectiveness for the target audience and purpose","and evaluate the author’s choices about sentence structure and syntax, and critique their effectiveness for the target audience and purpose",English Language Arts,Grade 12,12.0,Author's Purpose and Perspective,unique,,,,GA
ba10f61e-e69f-e311-9503-005056801da1,"Analyze and critique how an author of a literary text uses specific words, devices, and techniques (e.g., style, irony, tone, voice, mood, sound devices) to achieve aesthetic effects","and critique how an author of a literary text uses specific words, devices, and techniques to achieve aesthetic effects",English Language Arts,Grade 12,12.0,Author's Word Choice and Figurative Language,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
d5334c9c-a69f-e311-9503-005056801da1,"Analyze and critique elements of style unique to or reminiscent of particular authors, and evaluate influences on authors","and critique elements of style unique to or reminiscent of particular authors, and evaluate influences on authors",English Language Arts,Grade 12,12.0,Author's Word Choice and Figurative Language,unique,,,,AB|MN|REN|TX
cc11f61e-e69f-e311-9503-005056801da1,Analyze and critique how an author employs language over the course of an informational text to elicit a response as well as to convey or clarify meaning,and critique how an author employs language over the course of an informational text to elicit a response as well as to convey or clarify meaning,English Language Arts,Grade 12,12.0,Author's Word Choice and Figurative Language,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
d7334c9c-a69f-e311-9503-005056801da1,"Evaluate and critique how an author employs imagery, figurative language, and other devices to elicit a response as well as to convey meaning","evaluate and critique how an author employs imagery, figurative language, and other devices to elicit a response as well as to convey meaning",English Language Arts,Grade 12,12.0,Author's Word Choice and Figurative Language,unique,,,,AB|AL|AR|FL|GA|KS|ND|NE|NY|OK|REN|SC|TX|UT|VA|WI
d9334c9c-a69f-e311-9503-005056801da1,"Critique how patterns of imagery, symbolism, allusions, and conceits are connected to theme, mood, tone, and the meaning of the text","critique how patterns of imagery, symbolism, allusions, and conceits are connected to theme, mood, tone, and the meaning of the text",English Language Arts,Grade 12,12.0,Author's Word Choice and Figurative Language,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
d4334c9c-a69f-e311-9503-005056801da1,"Evaluate how word choice and literary devices convey meaning, and critique their effectiveness (e.g., controlling images, hyperbole, irony, paradox, allusion, apostrophe, analogy, oxymoron, pun, synecdoche, metonymy)","evaluate how word choice and literary devices convey meaning, and critique their effectiveness",English Language Arts,Grade 12,12.0,Author's Word Choice and Figurative Language,unique,,,,AB|AR|CO|FL|GA|KS|MN|MO|ND|NE|NY|OK|PDLTEK|REN|SC|TX|UT|VA
a3f4c029-3b59-43b2-aca6-256820539043,"Analyze the moral dilemmas presented in works of fiction as revealed by the underlying motivations, behaviors, and decisions of characters","the moral dilemmas presented in works of fiction as revealed by the underlying motivations, behaviors, and decisions of characters",English Language Arts,Grade 12,12.0,Character and Plot,unique,,,,AB|MN|ND|NE|OK|TX
6010f61e-e69f-e311-9503-005056801da1,"Analyze and evaluate the author's development of characters and other literary elements in light of genre and the author's intent (e.g., whether the character's psychological depth and complexity reflect the level of realism in a novel or whether a relatively simple characterization is appropriate in a comedy)",and evaluate the author's development of characters and other literary elements in light of genre and the author's intent,English Language Arts,Grade 12,12.0,Character and Plot,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
9e334c9c-a69f-e311-9503-005056801da1,Evaluate the quality of a literary work and the characters' portrayal especially when affected by the author's underlying philosophy,evaluate the quality of a literary work and the characters' portrayal especially when affected by the author's underlying philosophy,English Language Arts,Grade 12,12.0,Character and Plot,unique,,,,AB|CO|NY|PDLTEK|REN|SC|WI
6110f61e-e69f-e311-9503-005056801da1,Critique literary works; analyze and evaluate how structural choices and plot devices advance the plot and affect the meaning and impact of a work of fiction on the reader,critique literary works; analyze and evaluate how structural choices and plot devices advance the plot and affect the meaning and impact of a work of fiction on the reader,English Language Arts,Grade 12,12.0,Character and Plot,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
be12f61e-e69f-e311-9503-005056801da1,"Synthesize information from context to determine or clarify nuances in word meanings in a text including general academic, content-area, and technical words and phrases","synthesize information from context to determine or clarify nuances in word meanings in a text including general academic, content-area, and technical words and phrases",English Language Arts,Grade 12,12.0,Context Clues,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
a577d632-0176-41fa-8a10-3069a2ac9684,"Analyze the effects of literary devices (e.g., ambiguity, contradiction, subtlety, paradox, irony, sarcasm, overstatement, metaphor) in various forms of literary nonfiction",the effects of literary devices in various forms of literary nonfiction,English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|KS|ND|NE|OK|PDLTEK|REN|TX
fda5eded-1839-43dd-8f6c-12f0fcd82436,"Compare, contrast, and critique the poetic conventions employed in poems across literary time periods","compare, contrast, and critique the poetic conventions employed in poems across literary time periods",English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|ENC|FL|GA|ND|TX|VA
93334c9c-a69f-e311-9503-005056801da1,"Analyze the influence of classical literature (e.g., Greek drama) on modern literature, and recognize and analyze dramatic conventions (e.g., chorus, monologue, dramatic irony), and compare a classic work to its modern adaptation","the influence of classical literature on modern literature, and recognize and analyze dramatic conventions, and compare a classic work to its modern adaptation",English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|CO|FL|GA|OK|PDLTEK|REN|TX|WI
43c0b4e6-d9e0-43f1-beec-332ba546453a,Critique how texts from various academic disciplines organize information and treat content and domain-specific vocabulary,critique how texts from various academic disciplines organize information and treat content and domain-specific vocabulary,English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AL|HI|ID|MN
f1b10ca3-6a47-4f87-b69f-50df2d34f7d1,Analyze and gain increasing familiarity with works of fiction by British authors across major literary periods,and gain increasing familiarity with works of fiction by british authors across major literary periods,English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|AL|GA|HI|SD|TX|VA
d9c5949e-84bb-43bb-acc3-cb6be62745b7,"Analyze personal text preferences, recognize influences, and develop appreciation for a wide variety of genres including works from other countries","personal text preferences, recognize influences, and develop appreciation for a wide variety of genres including works from other countries",English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|GA
ed13615d-ea93-4095-9d8e-2fef72cb6a1b,Recognize the characteristics of literature from major chronological eras,the characteristics of literature from major chronological eras,English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|CO|GA|TX|VA
4012f61e-e69f-e311-9503-005056801da1,Evaluate and critique informational texts in light of their characteristics,evaluate and critique informational texts in light of their characteristics,English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLTEK|REN|RI|SD|TN|UT|VT|WA|WI|WV|WY
8d07ad8d-1cb2-4609-b5e9-88002e349aa8,Evaluate how the structure and elements of drama change in the work of British drama across literary periods,evaluate how the structure and elements of drama change in the work of british drama across literary periods,English Language Arts,Grade 12,12.0,Conventions and Range of Reading,unique,,,,AB|MO|TX|VA
cfd029cf-1108-42d7-a9e3-20624f119b3b,"Regularly engage in individual and group reading of a series of conceptually related complex texts on topics of study, expanding vocabulary and knowledge to be used as context for new learning","regularly engage in individual and group reading of a series of conceptually related complex texts on topics of study, expanding vocabulary and knowledge to be used as context for new learning",English Language Arts,Grade 12,12.0,Development of Independence,unique,,,,GA|MN|VA
f4324c9c-a69f-e311-9503-005056801da1,Draw automatically on strategies as needed in order to fully comprehend a variety of complex and challenging texts and to apply the understanding to analyze and critique texts,draw automatically on strategies as needed in order to fully comprehend a variety of complex and challenging texts and to apply the understanding to analyze and critique texts,English Language Arts,Grade 12,12.0,Development of Independence,unique,,,,AB|CO|GA|HI|ID|MN|NE|PDLTEK|REN|SC|TX|VA
c412f61e-e69f-e311-9503-005056801da1,"Analyze the impact of figures of speech such as hyperbole and paradox (e.g., ""a little more than kin, and less than kind"" in <i>Hamlet</i>) used in grade-appropriate prose and poetry and evaluate an author's use of these expressions and their role in the text",the impact of figures of speech such as hyperbole and paradox used in grade-appropriate prose and poetry and evaluate an author's use of these expressions and their role in the text,English Language Arts,Grade 12,12.0,Figures of Speech,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
fd314c9c-a69f-e311-9503-005056801da1,"Understand the meanings of idioms (e.g., clear sailing, dark horse) used in grade-appropriate prose and poetry and evaluate an author's use of idiomatic expressions",the meanings of idioms used in grade-appropriate prose and poetry and evaluate an author's use of idiomatic expressions,English Language Arts,Grade 12,12.0,Figures of Speech,unique,,,,AK|ND|NE|OK|REN|VA
1cf5dccf-8324-4a4a-90cb-cd3054f1bfce,"Analyze the impact of figures of speech such as hyperbole (e.g., Tenía un montón de trabajo que hacer), and paradox (e.g., siempre miento) and evaluate an author's use of these expressions and their role in the text","the impact of figures of speech such as hyperbole, and paradox and evaluate an author's use of these expressions and their role in the text",English Language Arts,Grade 12,12.0,Figures of Speech,unique,,,,PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN
6f11f61e-e69f-e311-9503-005056801da1,"Determine where an informational text's meaning is ambiguous, unclear, or open to interpretation, and cite textual evidence to support this determination","where an informational text's meaning is ambiguous, unclear, or open to interpretation, and cite textual evidence to support this determination",English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|UT|VA|VT|WA|WI|WV|WY
05c749c7-580d-4413-8b82-e11a300d5993,Use evidence from a literary or informational text to support analysis and reflection in response to twelfth-grade reading,evidence from a literary or informational text to support analysis and reflection in response to twelfth-grade reading,English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,
22ec8fe3-cc6b-4fce-a3b4-62887dbefe96,"Use and assess the effectiveness of established criteria to evaluate texts (e.g., effectiveness in achieving author's purpose, relevance and impact of topic or theme, suitability for audience, quality of evidence and reasoning, writing style and voice, consistency and clarity of content, credibility of author, text organization) and modify the criteria as needed when applying to literary and nonfiction works",and assess the effectiveness of established criteria to evaluate texts and modify the criteria as needed when applying to literary and nonfiction works,English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,AB|AL|GA|ND|TX|WI
a9cfaed9-a49e-46cb-b663-17715cd19bb3,Synthesize and evaluate information and ideas of others to build and modify one's own interpretations and note areas for further study,synthesize and evaluate information and ideas of others to build and modify one's own interpretations and note areas for further study,English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,AB|AR|GA|VA
0fae4e9b-6473-4383-902c-27b891b73871,"Explore text meaning to develop own interpretations by employing effective strategies (e.g., research, diagramming, journaling) and revise conclusions after further inquiry",explore text meaning to develop own interpretations by employing effective strategies and revise conclusions after further inquiry,English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,AB|AR|GA|ID|ND|TX
6610f61e-e69f-e311-9503-005056801da1,"Determine where a literary text's meaning is ambiguous, unclear, or open to interpretation, and cite textual evidence to support this determination","where a literary text's meaning is ambiguous, unclear, or open to interpretation, and cite textual evidence to support this determination",English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|UT|VA|VT|WA|WI|WV|WY
b5364693-e1e1-42ec-8912-c2f51f6cbde3,Evaluate how texts affect audiences in different ways and how personal bias and experience influence one's interpretation,evaluate how texts affect audiences in different ways and how personal bias and experience influence one's interpretation,English Language Arts,Grade 12,12.0,Inference and Evidence,unique,,,,AB|CO|GA|TX
ab1c8582-5d8a-49c7-a07a-c3d71c80f86e,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on twelfth-grade reading","compose an informative text appropriate to task, audience, and purpose in response to a prompt based on twelfth-grade reading",English Language Arts,Grade 12,12.0,Informative Writing,unique,,,,
0531ac20-d293-41af-b75d-173616dd0589,"Compare and contrast the development of similar central ideas across two or more informational texts, analyzing how they emerge and are shaped and refined by specific details","compare and contrast the development of similar central ideas across two or more informational texts, analyzing how they emerge and are shaped and refined by specific details",English Language Arts,Grade 12,12.0,Main Idea and Details,unique,,,,AB|FL|GA|ID|IN|ND|NE|OK|PDLTEK|REN|SC|TX|UT
6c11f61e-e69f-e311-9503-005056801da1,Provide a complex analysis of how multiple central ideas develop in an informational text and how these ideas work together,provide a complex analysis of how multiple central ideas develop in an informational text and how these ideas work together,English Language Arts,Grade 12,12.0,Main Idea and Details,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
11e18aa0-1163-4555-9ac1-07713dfda067,"Analyze and apply information in real-world forms and technical documents, and summarize their main ideas and purpose","and apply information in real-world forms and technical documents, and summarize their main ideas and purpose",English Language Arts,Grade 12,12.0,Main Idea and Details,unique,,,,VA
c47123c9-b1c5-472f-a401-0c02536e8eae,"Evaluate and critique how similar central ideas develop across informational texts from different time periods, places, and/or cultures, including historic speeches and essays","evaluate and critique how similar central ideas develop across informational texts from different time periods, places, and/or cultures, including historic speeches and essays",English Language Arts,Grade 12,12.0,Main Idea and Details,unique,,,,GA|MN|SC
dc10f61e-e69f-e311-9503-005056801da1,"Analyze multiple interpretations of a story, drama, or poem, critiquing how each version interprets the source text and uses departures from the text to create new messages and meanings","multiple interpretations of a story, drama, or poem, critiquing how each version interprets the source text and uses departures from the text to create new messages and meanings",English Language Arts,Grade 12,12.0,Modes of Representation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
1c12f61e-e69f-e311-9503-005056801da1,Locate and evaluate multiple sources of information presented in different mediums or formats and integrate and apply the information in order to address a question or solve a problem,locate and evaluate multiple sources of information presented in different mediums or formats and integrate and apply the information in order to address a question or solve a problem,English Language Arts,Grade 12,12.0,Modes of Representation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1d344c9c-a69f-e311-9503-005056801da1,"Analyze what effects media may have on elections and public attitudes, and evaluate effectiveness of media messages","what effects media may have on elections and public attitudes, and evaluate effectiveness of media messages",English Language Arts,Grade 12,12.0,Modes of Representation,unique,,,,AB|IN|OK|PDLTEK|REN|SC|VA
