SKILL_ID,SKILL_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,TAXONOMY_PATH,CONFIDENCE,SEMANTIC_SIMILARITY,NEEDS_REVIEW,ALTERNATIVE_1,ALTERNATIVE_2,RATIONALE,strand,pillar,domain,skill_area,skill_area,skill_subset
e5b8d7b0-48af-412a-8313-3cc23b32685d,Use punctuation to separate items in a series,Language Expression > Writing > Mechanics and Conventions > Mechanics > Capitalization and Punctuation > Applying Basic Punctuation Rules,High,0.5026319,False,Language Expression > Writing > Mechanics and Conventions > Mechanics > Capitalization and Punctuation > Using Advanced Punctuation Techniques,Language Expression > Writing > Mechanics and Conventions > Punctuation and Capitalization > Apply Punctuation and Capitalization > Apply Punctuation and Capitalization,"This is the most appropriate match as the skill involves applying punctuation rules (commas in a series) within the context of writing mechanics. While this is a Grade 5 skill, using commas to separate items in a series is a fundamental punctuation rule that fits within ""basic"" punctuation application, as it's a standard convention taught in elementary grades.",Capitalization and Punctuation,English Language Arts,Grade 5,5,Language Expression,Writing,Mechanics and Conventions,Mechanics,Capitalization and Punctuation,Applying Basic Punctuation Rules
05a3367c-f8dc-47a8-91f3-4166ce4442bc,"Use dashes to indicate a pause, break, or emphasis",Language Expression > Writing > Mechanics and Conventions > Mechanics > Capitalization and Punctuation > Using Advanced Punctuation Techniques,High,0.47837716,False,Language Expression > Writing > Mechanics and Conventions > Punctuation and Capitalization > Apply Punctuation and Capitalization > Apply Punctuation and Capitalization,Language Expression > Writing > Mechanics and Conventions > Mechanics > Capitalization and Punctuation > Applying Basic Punctuation Rules,"Dashes are an advanced punctuation mark used for specific stylistic purposes (pause, break, emphasis) beyond basic sentence punctuation. This is a Grade 8 skill that fits squarely within advanced punctuation techniques, as dashes require understanding of nuanced writing conventions.",Capitalization and Punctuation,English Language Arts,Grade 8,8,Language Expression,Writing,Mechanics and Conventions,Mechanics,Capitalization and Punctuation,Using Advanced Punctuation Techniques
5311f61e-e69f-e311-9503-005056801da1,"Analyze how an informational text presents cause-and-effect relationships, recognizing faulty cause-and-effect descriptions",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.58363855,False,Language Comprehension > Verbal Reasoning > Critical Thinking > Evaluative Judgment > Critiquing Textual Effectiveness > Analyzing Textual Impact,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Organizational Patterns > Recognizing Text Structures,"This is the most direct match for analyzing cause-and-effect relationships in text. The skill explicitly requires students to identify and analyze how informational texts present causal relationships, which aligns precisely with mapping cause-effect chains as a logical reasoning task.",Cause and Effect,English Language Arts,Grade 8,8,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
3811f61e-e69f-e311-9503-005056801da1,"Infer implied cause-and-effect relationships from specific information in a historical, scientific, or technical text",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.57780904,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Inferring Textual Meaning > Inferring and Predicting Textual Meaning > Contextual Inference,"This is the most direct match for inferring cause-and-effect relationships. The skill explicitly requires students to identify implied causal connections in informational texts, which aligns precisely with mapping cause-effect chains as a logical reasoning task applicable across historical, scientific, and technical domains.",Cause and Effect,English Language Arts,Grade 5,5,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
564f7ac3-1a73-4847-8e39-98b3e77b8684,"Explain cause-and-effect relationships (i.e., explain what happened and why) in a literary text by comprehending specific information in the plot as well as by identifying individual cue words",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.6028141,False,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Plot Elements > Recognizing Plot Structure,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Inferring Textual Meaning > Inferring and Predicting Textual Meaning > Contextual Inference,"This is the most direct match as the ROCK skill explicitly focuses on explaining cause-and-effect relationships. ""Mapping Cause-Effect Chains"" directly addresses the skill's requirement to explain ""what happened and why"" by tracing causal connections in literary texts.",Cause and Effect,English Language Arts,Grade 4,4,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
3dc92b80-3c55-4f62-9136-57a47e0349a2,"With prompting and support, demonstrate understanding that some events lead to other events and that actions have consequences and/or reactions",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.54296744,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Analyzing Character Motivations > Linking Actions to Motivations,"This is the most direct match for the skill's core objective of understanding that events lead to other events and actions have consequences. ""Mapping Cause-Effect Chains"" precisely captures the developmental understanding of sequential causation that Pre-K students are building with prompting and support.",Cause and Effect,English Language Arts,Pre-K,PK,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
1c11f61e-e69f-e311-9503-005056801da1,"When reading historical, scientific, and technical texts, describe how some events lead to other events and how actions have consequences/reactions",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.6599152,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,Language Comprehension > Background Knowledge > Academic Content Knowledge > Historical Knowledge > Understanding Cause and Effect in History > Understanding Historical Causation,"This is the most direct match for the skill's core objective of describing how events lead to other events and how actions have consequences/reactions. The focus is on the logical reasoning skill of mapping causal relationships, which is domain-general and applicable across historical, scientific, and technical texts as specified in the ROCK skill.",Cause and Effect,English Language Arts,Grade 2,2,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
4b11f61e-e69f-e311-9503-005056801da1,"Analyze the cause-and-effect interactions between individuals, events, and ideas in an informational text (e.g., analyze how ideas influence an individual)",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.5774429,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Analyzing Causality > Determining Causal Impact,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,"This is the most direct match for the skill's core objective of analyzing cause-and-effect interactions. The skill explicitly requires students to trace how individuals, events, and ideas causally influence one another in informational texts, which aligns precisely with mapping cause-effect chains as a logical reasoning competency.",Cause and Effect,English Language Arts,Grade 7,7,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
3d324c9c-a69f-e311-9503-005056801da1,"Identify and describe cause-and-effect relationships in texts by recognizing words and clauses that signal those relationships (e.g., because, so)",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.56520957,False,Active Self-Regulation > Strategy Use > Using Context Clues > Contextual Interpretation > Signal Word Identification,Language Comprehension > Language Structure > Parts of Speech > Conjunction Categories > Subordinating Conjunctions > Identifying Subordinating Conjunctions,"This is the most direct match as the skill explicitly focuses on identifying and describing cause-and-effect relationships in texts. ""Mapping Cause-Effect Chains"" captures the core objective of recognizing how causes lead to effects within written material.",Cause and Effect,English Language Arts,Grade 3,3,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
0e11f61e-e69f-e311-9503-005056801da1,"With prompting and support, identify a directly stated cause of an event discussed in an informational text",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,High,0.5045101,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Analyzing Causality > Determining Causal Impact,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,"This skill directly addresses identifying cause-and-effect relationships in text. ""Tracing Causal Chains"" aligns with identifying a directly stated cause of an event, which is the foundational skill for understanding causal relationships in informational texts at the kindergarten level.",Cause and Effect,English Language Arts,Kindergarten,K,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Tracing Causal Chains
4111f61e-e69f-e311-9503-005056801da1,"Analyze in detail how the causal relationships between individuals, events, and ideas are introduced and developed in an informational text",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,High,0.5930082,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure,"This skill directly addresses the core objective of analyzing how causal relationships are ""introduced and developed"" in text. Tracing causal chains captures the sequential, developmental nature of following cause-effect relationships through informational text, which aligns precisely with analyzing how these relationships unfold across individuals, events, and ideas.",Cause and Effect,English Language Arts,Grade 6,6,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Tracing Causal Chains
1511f61e-e69f-e311-9503-005056801da1,"Identify directly stated causes and effects in an informational text (e.g., describe what makes an event happen)",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.51381814,False,Language Comprehension > Comprehension > Levels of Understanding > Literal Understanding > Identifying Explicit Information > Identifying Explicit Information,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure,"This is the most direct match for identifying cause-and-effect relationships in text. The skill explicitly focuses on recognizing ""what makes an event happen"" (causes) and their effects, which aligns precisely with mapping cause-effect chains. The ""directly stated"" qualifier indicates this is foundational causal reasoning appropriate for Grade 1.",Cause and Effect,English Language Arts,Grade 1,1,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
cb44e236-adb7-4797-bd5c-ceca7ae938cf,Analyze implied or subtly stated cause-and-effect relationships in a literary text and understand that a preceding event does not necessarily mean it is the cause of the next event,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.53859556,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Analyzing Character Motivations > Linking Actions to Motivations,This is the most direct match for analyzing cause-and-effect relationships. The skill explicitly focuses on identifying causal connections in literary texts and understanding that temporal sequence doesn't equal causation—a sophisticated aspect of causal reasoning that requires mapping and evaluating cause-effect chains rather than assuming simple chronological relationships.,Cause and Effect,English Language Arts,Grade 8,8,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
775c68ff-f046-4358-9c76-ea00d3498153,Identify and describe comparisons indicated by clauses beginning with words such as <i>pero</i> and <i>sin embargo</i> in informational texts,Language Comprehension > Language Structure > Parts of Speech > Conjunction Categories > Subordinating Conjunctions > Identifying Subordinating Conjunctions,High,0.4764179,False,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Elements of Comparison > Recognizing Comparison Points,Language Comprehension > Language Structure > Syntax > Clause and Sentence Construction > Recognizing and Using Clause Types > Recognizing and Using Clause Types,"The skill explicitly focuses on identifying clauses beginning with specific conjunctions (""pero"" and ""sin embargo"" - Spanish for ""but"" and ""however""). These are coordinating/adversative conjunctions that signal contrast or comparison. Understanding how these conjunctions function is foundational to recognizing the comparison relationships they introduce.",Cause and Effect,English Language Arts,Grade 3,3,Language Comprehension,Language Structure,Parts of Speech,Conjunction Categories,Subordinating Conjunctions,Identifying Subordinating Conjunctions
04cfe249-1730-42f8-b3cb-4226aa4935de,Apply knowledge from the text and from prior experience to predict likely effects of a cause or to infer the cause of effects in a literary text,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Analyzing Causality > Determining Causal Impact,High,0.57330483,False,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Inferring Textual Meaning > Inferring and Predicting Textual Meaning > Predictive Inference,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,"This is the most direct match as the ROCK skill explicitly focuses on cause-and-effect relationships in literary texts. ""Determining Causal Impact"" aligns precisely with predicting effects of causes and inferring causes from effects, which is the core objective of this skill.",Cause and Effect,English Language Arts,Grade 7,7,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Analyzing Causality,Determining Causal Impact
01efd293-f25d-4a4e-8b78-eef9c403b96f,Infer implied causes and effects in a literary text,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.54673594,False,Language Comprehension > Verbal Reasoning > Inferential and Interpretive Reasoning > Symbolic and Implicit Analysis > Inferring Implicit Information > Detecting Implicit Messages,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Inferring Textual Meaning > Inferring and Predicting Textual Meaning > Contextual Inference,"This is the most direct match for inferring implied causes and effects. The skill explicitly focuses on causal reasoning in literary texts, and ""Mapping Cause-Effect Chains"" directly addresses the ability to identify and connect cause-and-effect relationships, including those that are implicit rather than explicitly stated.",Cause and Effect,English Language Arts,Grade 5,5,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
5711f61e-e69f-e311-9503-005056801da1,Analyze events and trace them back to their causes through a series of events in an informational text,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,High,0.6272046,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Analyzing Causality > Determining Causal Impact,"This is the most precise match for the skill's core objective of tracing events back through a series of causes. ""Tracing Causal Chains"" directly addresses the sequential, multi-step nature of analyzing how one event leads to another in informational texts, which is exactly what this Grade 9 skill requires.",Cause and Effect,English Language Arts,Grade 9,9,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Tracing Causal Chains
bc68d496-8d38-4212-80d7-66075439d882,Identify cause-and-effect relationships with multiple causes and/or effects in literary texts and recognize chain reactions of events,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.5451597,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,Language Comprehension > Literacy Knowledge > Literary Form > Narrative Form > Elements of Plot > Understanding Rising Action,"This is the most precise match for the skill's core objective of identifying cause-and-effect relationships with multiple causes/effects and chain reactions. ""Mapping Cause-Effect Chains"" directly addresses the complexity of tracking multiple causal connections and sequential events in literary texts.",Cause and Effect,English Language Arts,Grade 6,6,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
6311f61e-e69f-e311-9503-005056801da1,Analyze contributing factors and degrees of influence among cause-and-effect relationships in informational texts,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Analyzing Causality > Determining Causal Impact,High,0.52749765,False,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Tracing Causal Chains,"This node directly addresses the core objective of analyzing degrees of influence in cause-and-effect relationships. ""Determining Causal Impact"" aligns precisely with evaluating ""degrees of influence"" and ""contributing factors"" among causal relationships, which is the central skill being assessed.",Cause and Effect,English Language Arts,Grade 10,10,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Analyzing Causality,Determining Causal Impact
2c11f61e-e69f-e311-9503-005056801da1,"Explain cause-and-effect relationships (i.e., explain what happened and why) in a historical, scientific, or technical text by comprehending specific information in the text as well as by identifying individual cue words",Language Comprehension > Verbal Reasoning > Logical Reasoning > Causal Reasoning and Analysis > Understanding Causal Relationships > Mapping Cause-Effect Chains,High,0.6260096,False,Language Comprehension > Background Knowledge > Academic Content Knowledge > Historical Knowledge > Understanding Cause and Effect in History > Understanding Historical Causation,Active Self-Regulation > Strategy Use > Using Context Clues > Contextual Interpretation > Understanding Contextual Indicators,"This is the most direct match for the skill's core objective of explaining cause-and-effect relationships. The skill explicitly focuses on identifying ""what happened and why"" across multiple text types (historical, scientific, technical), which aligns precisely with mapping cause-effect chains as a general reasoning skill applicable across content domains.",Cause and Effect,English Language Arts,Grade 4,4,Language Comprehension,Verbal Reasoning,Logical Reasoning,Causal Reasoning and Analysis,Understanding Causal Relationships,Mapping Cause-Effect Chains
42334c9c-a69f-e311-9503-005056801da1,Evaluate the credibility of the characters and plot in a work of fiction by comparing them to prior experience,Language Comprehension > Verbal Reasoning > Critical Thinking > Evaluative Judgment > Assessing Literary Quality > Evaluating Narrative Quality,High,0.5559047,False,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Analyzing Character Development > Evaluating Character Development,Language Comprehension > Literacy Knowledge > Narrative Techniques > Narrative Conventions and Techniques > Narrative Voice and Perspective > Understanding Unreliable Narration,"This is the most direct match as the skill explicitly requires ""evaluating the credibility"" of characters and plot, which is a form of evaluative judgment about narrative quality. The skill asks students to assess whether fictional elements are believable by comparing them to real-world experience, which is a critical thinking task focused on narrative assessment.",Character and Plot,English Language Arts,Grade 6,6,Language Comprehension,Verbal Reasoning,Critical Thinking,Evaluative Judgment,Assessing Literary Quality,Evaluating Narrative Quality
32334c9c-a69f-e311-9503-005056801da1,Describe character relationships and understand their importance to the plot of a story,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Understanding Characters' Relationships > Relationship Mapping,High,0.63917893,False,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Plot Elements > Recognizing Plot Structure,Language Comprehension > Literacy Knowledge > Literary Form > Narrative Form > Elements of Story > Understanding Character,"This is the most direct match for the skill's core objective of describing character relationships. The node specifically addresses mapping relationships between characters, which is the primary focus of the ROCK skill before connecting to plot importance.",Character and Plot,English Language Arts,Grade 5,5,Language Comprehension,Verbal Reasoning,Theory of Mind and Narrative Analysis,Character Analysis,Understanding Characters' Relationships,Relationship Mapping
6a334c9c-a69f-e311-9503-005056801da1,"Understand nonchronological narration (e.g., a novel or play in which the outcome is told at the beginning) and analyze how it affects the plot",Language Comprehension > Literacy Knowledge > Narrative Techniques > Narrative Methods > Experimental Narration > Understanding Interactive Narratives,Medium,0.6664516,True,Language Comprehension > Literacy Knowledge > Narrative Techniques > Narrative Conventions and Techniques > Temporal Techniques > Understanding Pace,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Plot Elements > Recognizing Plot Structure,"While ""Interactive Narratives"" isn't a perfect match, this path under ""Experimental Narration"" is the closest available option for non-traditional narrative structures. Nonchronological narration is an experimental/non-traditional narrative method that disrupts conventional temporal sequencing, similar to how interactive narratives disrupt conventional reading experiences.",Character and Plot,English Language Arts,Grade 9,9,Language Comprehension,Literacy Knowledge,Narrative Techniques,Narrative Methods,Experimental Narration,Understanding Interactive Narratives
2d10f61e-e69f-e311-9503-005056801da1,Compare and contrast characters using specific details and describe how they interact with other characters,Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High,0.6103569,False,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Understanding Characters' Relationships > Relationship Mapping,Language Comprehension > Literacy Knowledge > Literary Device > Character Archetype > Contrasting Characters > Recognizing contrasting characters,"This skill explicitly requires comparing and contrasting characters, which is a direct application of evaluating similarities and differences. The ""using specific details"" component aligns with the analytical rigor of comparative techniques, making this the most precise match for the comparison aspect of the skill.",Character and Plot,English Language Arts,Grade 5,5,Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Comparative Analysis,Comparative Techniques,Evaluating Similarities and Differences
3498676f-603b-46c5-959e-4a13a51a1d6e,Analyze differences in characters' moral dilemmas in works of fiction across countries and cultures,Language Comprehension > Verbal Reasoning > Critical Thinking > Philosophical and Ethical Reasoning > Recognizing Ethical Issues > Recognizing Moral Dilemmas,High,0.521966,False,Language Comprehension > Literacy Knowledge > Literary Device > Plot Archetype > Conflict Types > Understanding Man v. Self,"Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Traditional Narrative > Understanding Traditional Elements (e.g., Moral, Archetype)","This is the most direct match as the ROCK skill explicitly focuses on analyzing ""moral dilemmas"" in characters. This node specifically addresses recognizing moral dilemmas as part of ethical reasoning, which is the core cognitive skill required for this task.",Character and Plot,English Language Arts,Grade 10,10,Language Comprehension,Verbal Reasoning,Critical Thinking,Philosophical and Ethical Reasoning,Recognizing Ethical Issues,Recognizing Moral Dilemmas
5241c225-3800-e411-9e54-005056801da1,"With prompting and support, begin to link events in a story to personal experience (e.g., ""I play in the park sometimes."")",Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Understanding Characters' Thoughts and Emotions > Recognizing Character Thoughts,Medium,0.6177994,True,Language Comprehension > Verbal Reasoning > Contextual Analysis > Understanding Historical Context > Recognizing Historical References > Linking Events to the Text,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Social Context Understanding > Understanding Social Context and Dynamics > Recognizing Social Dynamics,"This skill involves making personal connections to story events, which requires understanding what happens in the narrative and relating it to one's own experiences. While not a perfect match, this node captures the comprehension and analytical thinking needed to bridge story content with personal experience, though it focuses more narrowly on character thoughts than the broader event-linking described in the ROCK skill.",Character and Plot,English Language Arts,Pre-K,PK,Language Comprehension,Verbal Reasoning,Theory of Mind and Narrative Analysis,Character Analysis,Understanding Characters' Thoughts and Emotions,Recognizing Character Thoughts
5141c225-3800-e411-9e54-005056801da1,"With prompting and support, begin to anticipate some events in a story, using pictures (e.g., ""Yes, it does look like he might slip in that puddle."")",Language Comprehension > Verbal Reasoning > Inferential and Interpretive Reasoning > Hypothesizing > Predicting Outcomes > Recognizing Predictive Clues,High,0.5151961,False,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Predicting Characters' Actions > Predicting Characters' Actions and Outcomes > Scenario Analysis,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Inferring Textual Meaning > Inferring and Predicting Textual Meaning > Predictive Inference,"This skill focuses on Pre-K students using visual cues (pictures) to anticipate story events, which is fundamentally about recognizing predictive clues in narrative context. The emphasis on ""using pictures"" and basic prediction aligns with early inferential reasoning rather than sophisticated narrative technique analysis.",Character and Plot,English Language Arts,Pre-K,PK,Language Comprehension,Verbal Reasoning,Inferential and Interpretive Reasoning,Hypothesizing,Predicting Outcomes,Recognizing Predictive Clues
3610f61e-e69f-e311-9503-005056801da1,"Describe the development of the plot, in particular how plot unfolds in a series of events or episodes (e.g., exposition and character development, rising action and falling action, turning point and climax, conflict and resolution)",Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Plot Elements > Evaluating Plot Progression,High,0.66525435,False,Language Comprehension > Literacy Knowledge > Literary Form > Narrative Form > Elements of Plot > Understanding Rising Action,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Plot Elements > Recognizing Plot Structure,"This node directly addresses the analytical skill of evaluating how plot develops and progresses through a narrative, which is the core objective of describing plot development and how it unfolds through events. The ""evaluating"" aspect captures the descriptive analysis required at Grade 6 level.",Character and Plot,English Language Arts,Grade 6,6,Language Comprehension,Verbal Reasoning,Analytical Reasoning,Text Structure Analysis,Analyzing Plot Elements,Evaluating Plot Progression
0e10f61e-e69f-e311-9503-005056801da1,"With prompting and support, identify and retell major events including beginning, middle, and end of a story",Language Comprehension > Literacy Knowledge > Literary Form > Narrative Form > Elements of Plot > Understanding Exposition,Medium,0.5689419,True,Language Comprehension > Literacy Knowledge > Literary Form > Narrative Form > Elements of Plot > Understanding Rising Action,Language Comprehension > Literacy Knowledge > Literary Form > Narrative Form > Elements of Plot > Understanding Resolution,"Exposition covers the beginning of a story where characters and setting are introduced. This aligns with the ""beginning"" component of the ROCK skill, though the skill is more foundational (identifying major events across beginning/middle/end) rather than understanding exposition as a literary concept.",Character and Plot,English Language Arts,Kindergarten,K,Language Comprehension,Literacy Knowledge,Literary Form,Narrative Form,Elements of Plot,Understanding Exposition
2f10f61e-e69f-e311-9503-005056801da1,"Compare and contrast key events in the plot of a story or drama (e.g., compare how a character acts when facing similar circumstances)",Language Comprehension > Verbal Reasoning > Analogical and Comparative Reasoning > Comparative Analysis > Comparative Techniques > Evaluating Similarities and Differences,High,0.60647357,False,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Text Structure Analysis > Analyzing Plot Elements > Recognizing Plot Structure,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Predicting Characters' Actions > Predicting Characters' Actions and Outcomes > Scenario Analysis,"This skill explicitly requires students to ""compare and contrast key events,"" which is a direct application of evaluating similarities and differences. The focus on comparing how a character acts in similar circumstances is fundamentally a comparative analysis task applied to plot events.",Character and Plot,English Language Arts,Grade 5,5,Language Comprehension,Verbal Reasoning,Analogical and Comparative Reasoning,Comparative Analysis,Comparative Techniques,Evaluating Similarities and Differences
a3f4c029-3b59-43b2-aca6-256820539043,"Analyze the moral dilemmas presented in works of fiction as revealed by the underlying motivations, behaviors, and decisions of characters",Language Comprehension > Verbal Reasoning > Critical Thinking > Philosophical and Ethical Reasoning > Recognizing Ethical Issues > Recognizing Moral Dilemmas,High,0.5834589,False,Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Character Analysis > Analyzing Character Motivations > Linking Actions to Motivations,Language Comprehension > Verbal Reasoning > Critical Thinking > Philosophical and Ethical Reasoning > Evaluating Moral Arguments > Assessing Moral Positions,"This is the most direct match as the ROCK skill explicitly focuses on analyzing ""moral dilemmas"" in fiction. The skill requires students to identify and examine ethical conflicts, which is precisely what this taxonomy node addresses.",Character and Plot,English Language Arts,Grade 12,12,Language Comprehension,Verbal Reasoning,Critical Thinking,Philosophical and Ethical Reasoning,Recognizing Ethical Issues,Recognizing Moral Dilemmas
