SKILL_ID,SKILL_NAME,MASTER_CONCEPT_ID,MASTER_CONCEPT_NAME,EQUIVALENCE_TYPE,TAXONOMY_PATH,CONFIDENCE
8a1a6b1b-8be4-4b1d-89cc-d3a7b8974de4,"Spell multisyllabic words with VCe patterns (e.g., believe)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
832c3c7e-419d-4ccf-a677-88bc21e8632b,"Spell multisyllabic words with final stable syllables (e.g., reasonable)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Complex Multisyllabic Words > Decoding Multi-syllabic Words
b9bc4f5f-082b-49de-9289-521225711f3f,"Spell multisyllabic words with final stable syllables (e.g., encircle)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Derived Words
07eabc8f-af5f-4118-87ac-aec92cd0b554,"Spell multisyllabic words with closed syllable patterns including complex closed syllables (e.g., adjust)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Complex Multisyllabic Words > Decoding Multi-syllabic Words
f89f4217-8b7b-45b1-8221-3a2a4f0dc44d,Demonstrate and apply spelling knowledge by spelling words with more advanced orthographic patterns and rules,MC-SA-0047,Apply Spelling Conventions,grade-progression,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Encoding (Spelling) > Morphological Spelling > Apply Morphological Conventions > Morphological Spelling > Morphological Spelling
5e83a8ff-5849-4094-a8d3-efb1e90bdac9,"Spell grade-appropriate words with digraphs or trigraphs (e.g., think, high, catch, store)",MC-SA-0021,Consonant Sounds,grade-progression,Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Consonants and Digraphs/Trigraphs > Consonants and Digraphs/Trigraphs,Word Recognition > Encoding (Spelling) > Phoneme–Grapheme Mapping > Map Sounds to Spellings > Encode Phoneme–Grapheme Correspondences > Encode Phoneme–Grapheme Correspondences
ec83beca-dd30-4d3f-8b67-2eecace2c74d,"Spell single-syllable words with vowel teams, including digraphs and diphthongs (e.g., soap, meat, toy)",MC-SA-0021,Consonant Sounds,grade-progression,"Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Vowels, Teams, and Diphthongs > Vowels, Teams, and Diphthongs",Word Recognition > Phonics & Decoding > Phonics Knowledge > Vowel Sounds > Vowel Teams > Decoding Vowel Team Patterns
c5ed1793-a51a-42fe-8c6d-9a7ad80e7957,Encode multisyllabic nonsense words to demonstrate basic phonics skills and knowledge of a variety of spelling patterns,,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules
6d33cd48-9275-4f91-a939-baa0831a6267,"Spell words using knowledge of common Latin and Greek roots (e.g., telescope)",,,unique,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Morphology > Understanding Morphological Structure > Analyzing Word Roots,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Derived Words
62dbdcd0-f7c5-4436-b812-327c556f5509,"Spell grade-appropriate words using vowel teams (e.g., rain, seen)",MC-SA-0047,Apply Spelling Conventions,state-variant,"Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Vowels, Teams, and Diphthongs > Vowels, Teams, and Diphthongs",Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules
12908688-ae9e-405f-912b-6bb5dac5dab0,"Demonstrate and apply spelling knowledge by spellings words with hard or soft ""r""",MC-SA-0021,Consonant Sounds,grade-progression,Word Recognition > Phonics & Decoding > Phonics Knowledge > Vowel Sounds > R-controlled Vowels > Decoding R-controlled Patterns,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
fd30b0bf-a665-4599-9e03-8f596b26c0b1,"Demonstrate and apply spelling knowledge by spelling <i>palabras agudas</i>, <i>graves</i>, and <i>esdrújulas</i> (words with the stress on the antepenultimate, penultimate, and last syllable) with a prosodic or orthographic accent",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
6d05baae-232b-4067-9114-b245623b8feb,Demonstrate and apply spelling knowledge by spelling <i>palabras agudas</i> and <i>graves</i> (words with the stress on the last and penultimate syllable) with an orthographic accent,,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
36b72374-5ec5-4e32-976e-0f5455c26b67,Demonstrate and apply spelling knowledge by spelling <i>palabras sobresdrújulas</i> (words with the stress on the syllable before the antepenultimate syllable) with a prosodic or orthographic accent,,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
aefe459f-da36-4e75-bdeb-c82eda36effc,"Spell words with different spelling patterns, including closed syllables, open syllables, VCe, vowel teams, and r-controlled (e.g., run, go, like, rain, turn)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
a9847f36-4371-4054-a2bb-6d5301cad301,"Spell multisyllabic words with open syllable patterns (e.g., potato)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Decode Multisyllabic and Affixed Words > Decode Multisyllabic and Affixed Words
aa110f0d-4c6c-4e76-9b70-fc240ac0a798,"Demonstrate and apply spelling knowledge by spelling words based on the diacritical accent (e.g., <i>se/sé, el/él,</i> and <i>mas/más</i>",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules,Word Recognition > Encoding (Spelling) > Phoneme–Grapheme Mapping > Map Sounds to Spellings > Encode Phoneme–Grapheme Correspondences > Encode Phoneme–Grapheme Correspondences
c09b4ead-2999-4611-bbaf-ed861892ae6b,"Encode grade-appropriate words by dropping the final <i>e</i> when adding an inflectional ending (e.g., raked, raking)",,,unique,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Inflected Words,Word Recognition > Encoding (Spelling) > Phoneme–Grapheme Mapping > Map Sounds to Spellings > Encode Phoneme–Grapheme Correspondences > Encode Phoneme–Grapheme Correspondences
89ee164b-ca18-4c56-bf30-0cc5773b4227,"Spell increasingly difficult words using knowledge of prefixes (e.g., overlap, interview)",,,unique,Word Recognition > Encoding (Spelling) > Morphological Spelling > Apply Morphological Conventions > Morphological Spelling > Morphological Spelling,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morpheme Manipulation > Constructing Words > Constructing Words by Adding Prefixes
e957b59b-345a-4416-8726-50a0899a51ae,Apply position-based spelling rules to spell grade-appropriate words accurately,,,unique,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
48246fef-6d37-46cc-b65d-f21e99a32a53,Demonstrate and apply spelling knowledge by spelling grade-appropriate words with diphthongs and hiatus,MC-SA-0047,Apply Spelling Conventions,grade-progression,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
486dc580-548e-44dc-b7ac-fcfe3e56543e,"Demonstrate and apply spelling knowledge by spelling words with common prefixes and suffixes (e.g., re-, des-, -ción, -or, -al) and familiar base words",MC-SA-0049,Morphological Spelling and Pronunciation,state-variant,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Derived Words,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morpheme Manipulation > Constructing Words > Constructing Words by Adding Prefixes
9c7fdd4e-ed55-461e-be92-3bdc5c75a7ec,"Spell multisyllabic words with r-controlled syllables (e.g., absorbent)",,,unique,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Decode Multisyllabic and Affixed Words > Decode Multisyllabic and Affixed Words,Word Recognition > Phonics & Decoding > Phonics Knowledge > Vowel Sounds > R-controlled Vowels > Decoding R-controlled Patterns
ae3adeb8-4b1c-413f-bf9e-0a3a7deb8ffb,"Spell multisyllabic words with closed syllable patterns (e.g., picnic)",MC-SA-0050,Spelling Patterns,state-variant,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Two-syllable Words > Decoding Two-syllable Words
516e861c-e804-47be-97bb-20afa3c8aae1,"Identify word origins (e.g., Latin, Greek) using dictionaries to build awareness of how to apply word morphology when encoding words",,,unique,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Derived Words,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Morphology > Understanding Morphological Structure > Identifying Morphological Components
686af380-7779-498f-809f-a53a12d712d6,"Spell increasingly difficult compound words, contractions, and abbreviations (e.g., sunflower, doesn't, Jr.)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Word Structure > Contractions > Decoding Contractions,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling
0ee1bf11-d1ed-4f7a-93ab-7ab6044e0b3c,"Spell grade-appropriate words with long vowel patterns (e.g., child, fold, find)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules,Word Recognition > Phonics & Decoding > Phonics Knowledge > Vowel Sounds > Vowel Teams > Decoding Vowel Team Patterns
e980279d-8393-4ff5-8b72-31d856b1441b,Demonstrate and apply spelling knowledge by spelling multisyllabic words,MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
0d0c3868-b550-4762-8c2f-016a9c23595a,Demonstrate and apply spelling knowledge by spelling correctly common letter/sound correlations,MC-SA-0047,Apply Spelling Conventions,grade-progression,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules
81526562-de2e-4c7b-a541-873f6747b58d,"Spell grade-appropriate contractions (e.g., it's, can't, he's, I'm)",,,unique,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules
462b1281-9bb5-4105-a219-a82bd98ba460,"Use correct letters to spell consonant and short vowel sounds (e.g., write the letter <i>d</i> for /d/)",,,unique,Word Recognition > Phonics & Decoding > Phonics Knowledge > Consonant Sounds > Single Consonants > Decoding Single Consonant Sounds,Word Recognition > Phonics & Decoding > Phonics Knowledge > Vowel Sounds > Short Vowels > Decoding Short Vowel Sounds
c96746e5-6cd0-4cf9-a756-8877ee487264,"Spell multisyllabic words with vowel teams, variable vowel teams, digraphs, and diphthongs (e.g., sweeping, feather, joyful)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules,Word Recognition > Phonics & Decoding > Phonics Knowledge > Consonant Sounds > Consonant Digraphs > Decoding Consonant Digraphs
a035b020-50bd-4b83-b594-b05bca0282ef,"Spell multisyllabic words with closed syllable patterns including complex closed syllables (e.g., amount)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Complex Multisyllabic Words > Decoding Multi-syllabic Words
17183940-7f7a-4954-9662-c03e129bd809,"Spell grade-appropriate words with silent letters (e.g., know, climb)",MC-SA-0027,Exception Words,state-variant,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules,Word Recognition > Sight Recognition > Sight Vocabulary Development > Irregular Words > Exception Word Learning > Learning Irregular Spelling Patterns
b75fab77-21f2-4436-adc5-23915932a8c0,"Demonstrate and apply spelling knowledge by spelling words accurately, using ""n"" before ""v,"" ""m"" before ""b,"" and ""m"" before ""p""",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules,Language Expression > Writing > Mechanics and Conventions > Spelling > Apply Spelling Patterns and Rules > Apply Spelling Patterns and Rules
d684fcf4-0745-4cef-98a5-503d0840552d,"Demonstrate and apply spelling knowledge by marking accents appropriately when conjugating grade-three appropriate verbs (e.g., simple and imperfect past, perfect, conditional, and future tenses)",MC-SA-0049,Morphological Spelling and Pronunciation,grade-progression,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Inflected Words,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling
f6372eac-839a-4165-bb2a-1eba03a0389f,"Spell grade-appropriate homophones (e.g., flour vs. flower)",,,unique,"Language Comprehension > Vocabulary Knowledge > Semantic Relationships > Word Similarity and Difference > Homonymy, Homophony, Homography > Identifying Homophones",Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling
55986c71-3688-4f1c-8a34-62caf699d2c9,"Spell grade-appropriate words with silent letters (e.g., numb, kneel, honest, wrist, foreign)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Sight Recognition > Sight Vocabulary Development > Irregular Words > Exception Word Learning > Learning Irregular Spelling Patterns
1847a5b0-526b-4a32-96d8-3faf64d7773b,"Spell grade-appropriate words with closed syllables (e.g., run, under)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Two-syllable Words > Decoding Two-syllable Words
2bda14b3-0e3c-43b1-a5ba-5fecf66956f5,Encode one-syllable nonsense words with a variety of common spelling patterns,,,unique,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
5c9e6453-daa1-4a51-872e-f72b90692414,Demonstrate and apply spelling knowledge by spelling <i>palabras agudas</i> and <i>graves</i> (words with an accent on the last and penultimate syllable),,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
de137ea5-0c51-4d76-b76c-79e4f2c9b787,"Spell grade-appropriate words using knowledge of prefixes (e.g., reread, misunderstand, undone)",MC-SA-0049,Morphological Spelling and Pronunciation,grade-progression,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Derived Words,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morpheme Manipulation > Constructing Words > Constructing Words by Adding Prefixes
09a41d7b-5fd4-4756-808d-f75a9f1729a9,"Demonstrate and apply spelling knowledge by spelling the plural form of words ending in ""z"" by replacing ""z"" with ""c"" before adding -es",,,unique,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Inflected Words,Language Comprehension > Language Structure > Morphological Structures > Inflectional Patterns > Noun Inflections > Irregular Plural Formation
e0324832-fe9f-4613-8adb-cea263666c28,"Spell multisyllabic words with final stable syllables (e.g., candle)",MC-SA-0050,Spelling Patterns,state-variant,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Two-syllable Words > Decoding Two-syllable Words
03b4fd0e-58a0-48a5-b317-bcce99c9926b,"Spell grade-appropriate multisyllabic words with multiple sound-spelling patterns (e.g., behave, unlock, number)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
a7182f68-847f-4305-a3f9-ac6cd8925c4b,"Spell multisyllabic words with r-controlled syllables (e.g., party)",,,unique,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Decode Multisyllabic and Affixed Words > Decode Multisyllabic and Affixed Words,Word Recognition > Phonics & Decoding > Phonics Knowledge > Vowel Sounds > R-controlled Vowels > Decoding R-controlled Patterns
ea31eca2-86ad-4209-88e9-7bbb0c6b4994,"Spell grade-appropriate multisyllabic words with multiple sound-spelling patterns (e.g., tomato, capital, understand)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
9d462510-0cc1-4546-9386-cf64f1ef8746,"Spell grade-appropriate VC, CV, CVC, CCVC, and CVCC words (e.g., it, go, cat, this, jump)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Common Spelling Rules > Applying Basic Spelling Rules,Word Recognition > Phonics & Decoding > Decoding Skills > Single-syllable Decoding > CVC Patterns > Decoding CVC Words
dd852d58-dbc4-4572-b512-5d2765bfc46b,"Spell grade-level high-frequency words with automaticity and accuracy (e.g., almost, music, table)",,,unique,Word Recognition > Sight Recognition > Orthographic Mapping > Sight Vocabulary > Recognize High-frequency and Irregular Words > Recognize High-frequency and Irregular Words,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
72272d29-9b51-4b4a-836e-26f3c51a768a,Demonstrate and apply spelling knowledge by spelling <i>palabras esdrújulas</i> (words with the stress on the antepenultimate syllable) that always have an orthographic accent,MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
72f8791d-b041-45d2-9593-c6692f90e5f7,"Demonstrate and apply spelling knowledge by marking accents appropriately when conjugating grade-six-appropriate verbs (e.g., simple and imperfect past, perfect conditional, and future tenses)",MC-SA-0049,Morphological Spelling and Pronunciation,grade-progression,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Inflected Words,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling
1e649ec3-976b-4a4f-a835-c93add993f43,Demonstrate and apply spelling knowledge by spelling words with diphthongs and hiatus,MC-SA-0021,Consonant Sounds,grade-progression,"Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Vowels, Teams, and Diphthongs > Vowels, Teams, and Diphthongs",Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling
66d369dc-69ba-4dcf-a47a-df3cbeac3c1a,"Spell multisyllabic words with vowel teams, digraphs, and diphthongs (e.g., seasonal, loyalty)",MC-SA-0027,Exception Words,grade-progression,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Complex Multisyllabic Words > Decoding Multi-syllabic Words,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
41cddd50-2fd5-4e84-b154-72c834e38954,"Spell increasingly difficult grade-appropriate multisyllabic words with multiple sound-spelling patterns (e.g., respectful, pelican, memory)",,,unique,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules
70e54663-32e8-422f-a8a1-af220f67564b,"Spell multisyllabic words with VCe syllable patterns (e.g., became)",MC-SA-0051,Multisyllabic Decoding,state-variant,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Syllabication Rules > Apply Syllable Division and Type Rules > Apply Syllable Division and Type Rules,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns
0cbf8b67-df31-45a9-8dc0-755a82f21ab1,"Spell multisyllabic words with final stable syllables (e.g., table)",MC-SA-0051,Multisyllabic Decoding,state-variant,Word Recognition > Phonics & Decoding > Decoding Skills > Multisyllabic Decoding > Two-syllable Words > Decoding Two-syllable Words,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Spelling with Morphemes > Spelling Inflected Words
ad448d47-e79b-44af-91a4-559b9eacd8dc,"Spell words using advanced knowledge of syllable division patterns (e.g., mirror, human, construct)",MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling
5a050f4e-9d22-4cdc-81b3-7ca8344f4dcd,"Consult reference materials, including dictionaries, as needed to check and correct spelling",,,unique,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Language Expression > Writing > Mechanics and Conventions > Spelling > Apply Spelling Patterns and Rules > Apply Spelling Patterns and Rules
fc6d66f1-ddec-4ea5-aeaf-351a9b37e2f1,"Demonstrate and apply spelling knowledge by spelling words with silent ""h,"" consonant digraphs (e.g., /ch/, /rr/, and /ll/), and <i>sílabas trabadas</i> (e.g., /bla/, /bra/, /gla/, and /gra/)",,,unique,Word Recognition > Phonics & Decoding > Phonics Knowledge > Consonant Sounds > Consonant Digraphs > Decoding Consonant Digraphs,Word Recognition > Phonics & Decoding > Phonics Knowledge > Consonant Sounds > Silent Consonants > Decoding Silent Letter Patterns
521eed82-6ba9-4c37-beed-b11e97362926,"Spell single-syllable words with less predictable r-controlled patterns (e.g., turn, dirt, world)",,,unique,Word Recognition > Phonics & Decoding > Decoding Skills > Single-syllable Decoding > R-controlled Patterns > Decoding R-controlled Words,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules
2ed815dc-0537-445a-b84e-1328f5a64903,"Spell words with initial and final consonant blends, digraphs, and trigraphs (e.g., tree, desk, chin, street)",,,unique,Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Consonants and Digraphs/Trigraphs > Consonants and Digraphs/Trigraphs,Word Recognition > Phonics & Decoding > Phonics Knowledge > Consonant Sounds > Consonant Blends > Decoding Consonant Blends
e90bfeaf-44f3-45ef-b7f6-2a0e4f8c2eb1,Demonstrate and apply spelling knowledge by spelling fifth-grade-appropriate words with diphthongs and hiatus,MC-SA-0029,Spelling Rules,grade-progression,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Patterns > Apply Common and Irregular Patterns > Apply Common and Irregular Patterns,Word Recognition > Phonics & Decoding > Orthographic Knowledge > Spelling Rules > Advanced Spelling Rules > Applying Complex Spelling Rules
1bc2d44d-79b2-4d71-a647-f5d4bba6e75a,"Spell grade-appropriate words with double-letter endings (e.g., pass, full)",MC-SA-0048,Apply Spelling Conventions,state-variant,Word Recognition > Encoding (Spelling) > Conventional Patterns > Apply Spelling Conventions > Apply Common and Irregular Patterns in Spelling > Apply Common and Irregular Patterns in Spelling,Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Hard/Soft and Double Consonants > Hard/Soft and Double Consonants
